frame,ego_.x_,ego_.y_,ego_.length_,ego_.width_,ego_.speed_,ego_.speed_x_,ego_.speed_y_,ego_.acc_,ego_.init_q_,ego_.lane_posi_,ego_.absolute_theta_,ego_.relative_theta_
7376,6013.07,-1017.07,4.394,1.808,-11.8882,-0.819171,11.972,0.00193502,4.00942,4,0.0690938,-2.99794e-05
7377,6013.05,-1016.87,4.394,1.808,-11.8881,-0.819411,11.972,0.00193562,4.00942,4,0.0691138,-2.99482e-05
7378,6013.04,-1016.67,4.394,1.808,-11.8881,-0.81965,11.972,0.0019345,4.00942,4,0.0691337,-3.00362e-05
7379,6013.03,-1016.47,4.394,1.808,-11.888,-0.81989,11.972,0.00193511,4.00942,4,0.0691537,-3.00051e-05
7380,6013.01,-1016.27,4.394,1.808,-11.8879,-0.820129,11.9719,0.00193674,4.00942,4,0.0691737,-2.99739e-05
7381,6013,-1016.07,4.394,1.808,-11.8879,-0.820368,11.9719,0.00193736,4.00942,4,0.0691938,-2.99427e-05
7382,6012.98,-1015.87,4.394,1.808,-11.8878,-0.820608,11.9719,0.00193801,4.00942,4,0.0692137,-3.00307e-05
7383,6012.97,-1015.67,4.394,1.808,-11.8877,-0.820847,11.9719,0.00193866,4.00942,4,0.0692337,-2.99996e-05
7384,6012.96,-1015.47,4.394,1.808,-11.8877,-0.821087,11.9719,0.00193859,4.00942,4,0.0692537,-2.99684e-05
7385,6012.94,-1015.27,4.394,1.808,-11.8876,-0.821326,11.9719,0.00193925,4.00942,4,0.0692738,-2.99372e-05
7386,6012.93,-1015.07,4.394,1.808,-11.8875,-0.821565,11.9718,0.00193994,4.00942,4,0.0692937,-3.00253e-05
7387,6012.92,-1014.87,4.394,1.808,-11.8875,-0.821805,11.9718,0.00194062,4.00942,4,0.0693137,-2.99941e-05
7388,6012.9,-1014.67,4.394,1.808,-11.8874,-0.822044,11.9718,0.00194058,4.00942,4,0.0693337,-2.99629e-05
7389,6012.89,-1014.47,4.394,1.808,-11.8873,-0.822283,11.9718,0.00194127,4.00942,4,0.0693536,-3.00509e-05
7390,6012.88,-1014.27,4.394,1.808,-11.8873,-0.822523,11.9718,0.001942,4.00942,4,0.0693737,-3.00198e-05
7391,6012.86,-1014.07,4.394,1.808,-11.8872,-0.822762,11.9718,0.00194372,4.00942,4,0.0693937,-2.99886e-05
7392,6012.85,-1013.87,4.394,1.808,-11.8871,-0.823002,11.9717,0.00194445,4.00942,4,0.0694137,-2.99574e-05
7393,6012.83,-1013.67,4.394,1.808,-11.8871,-0.823241,11.9717,0.00194346,4.00942,4,0.0694336,-3.00455e-05
7394,6012.82,-1013.47,4.394,1.808,-11.887,-0.82348,11.9717,0.00194422,4.00942,4,0.0694536,-3.00143e-05
7395,6012.81,-1013.27,4.394,1.808,-11.8869,-0.82372,11.9717,0.00194597,4.00942,4,0.0694737,-2.99831e-05
7396,6012.79,-1013.07,4.394,1.808,-11.8869,-0.823959,11.9717,0.00194672,4.00942,4,0.0694937,-2.99519e-05
7397,6012.78,-1012.88,4.394,1.808,-11.8868,-0.824199,11.9717,0.00194578,4.00942,4,0.0695136,-3.004e-05
7398,6012.77,-1012.68,4.394,1.808,-11.8867,-0.824438,11.9716,0.00194656,4.00942,4,0.0695336,-3.00088e-05
7399,6012.75,-1012.48,4.394,1.808,-11.8867,-0.824677,11.9716,0.00194835,4.00942,4,0.0695537,-2.99776e-05
7400,6012.74,-1012.28,4.394,1.808,-11.8866,-0.824917,11.9716,0.00194741,4.00942,4,0.0695737,-2.99464e-05
7401,6012.72,-1012.08,4.394,1.808,-11.8866,-0.825156,11.9716,0.00194823,4.00942,4,0.0695936,-3.00345e-05
7402,6012.71,-1011.88,4.394,1.808,-11.8865,-0.825395,11.9716,0.00194904,4.00942,4,0.0696136,-3.00033e-05
7403,6012.7,-1011.68,4.394,1.808,-11.8864,-0.825635,11.9716,0.00195087,4.00942,4,0.0696337,-2.99721e-05
7404,6012.68,-1011.48,4.394,1.808,-11.8864,-0.825874,11.9715,0.00194996,4.00942,4,0.0696537,-2.9941e-05
7405,6012.67,-1011.28,4.394,1.808,-11.8863,-0.826114,11.9715,0.00195082,4.00942,4,0.0696736,-3.0029e-05
7406,6012.66,-1011.08,4.394,1.808,-11.8862,-0.826353,11.9715,0.00195167,4.00942,4,0.0696936,-2.99978e-05
7407,6012.64,-1010.88,4.394,1.808,-11.8862,-0.826592,11.9715,0.0019518,4.00942,4,0.0697136,-2.99666e-05
7408,6012.63,-1010.68,4.394,1.808,-11.8861,-0.826832,11.9715,0.00195265,4.00942,4,0.0697336,-3.00547e-05
7409,6012.61,-1010.48,4.394,1.808,-11.886,-0.827071,11.9715,0.00195355,4.00942,4,0.0697536,-3.00235e-05
7410,6012.6,-1010.28,4.394,1.808,-11.886,-0.827311,11.9714,0.0019537,4.00942,4,0.0697736,-2.99923e-05
7411,6012.59,-1010.08,4.394,1.808,-11.8859,-0.82755,11.9714,0.00195459,4.00942,4,0.0697936,-2.99612e-05
7412,6012.57,-1009.88,4.394,1.808,-11.8858,-0.827789,11.9714,0.00195551,4.00942,4,0.0698135,-3.00492e-05
7413,6012.56,-1009.68,4.394,1.808,-11.8858,-0.828029,11.9714,0.00195469,4.00942,4,0.0698336,-3.0018e-05
7414,6012.54,-1009.48,4.394,1.808,-11.8857,-0.828268,11.9714,0.00195662,4.00942,4,0.0698536,-2.99868e-05
7415,6012.53,-1009.28,4.394,1.808,-11.8856,-0.828507,11.9714,0.00195754,4.00942,4,0.0698736,-2.99557e-05
7416,6012.52,-1009.08,4.394,1.808,-11.8856,-0.828747,11.9713,0.00195675,4.00942,4,0.0698935,-3.00437e-05
7417,6012.5,-1008.88,4.394,1.808,-11.8855,-0.828986,11.9713,0.0019577,4.00942,4,0.0699136,-3.00125e-05
7418,6012.49,-1008.69,4.394,1.808,-11.8854,-0.829226,11.9713,0.00195793,4.00942,4,0.0699336,-2.99814e-05
7419,6012.48,-1008.49,4.394,1.808,-11.8854,-0.829465,11.9713,0.00195888,4.00942,4,0.0699536,-2.99502e-05
7420,6012.46,-1008.29,4.394,1.808,-11.8853,-0.829704,11.9713,0.00195987,4.00942,4,0.0699735,-3.00382e-05
7421,6012.45,-1008.09,4.394,1.808,-11.8852,-0.829944,11.9713,0.00195911,4.00942,4,0.0699935,-3.0007e-05
7422,6012.43,-1007.89,4.394,1.808,-11.8852,-0.830183,11.9712,0.0019611,4.00942,4,0.0700136,-2.99759e-05
7423,6012.42,-1007.69,4.394,1.808,-11.8851,-0.830423,11.9712,0.00196209,4.00942,4,0.0700336,-2.99447e-05
7424,6012.41,-1007.49,4.394,1.808,-11.885,-0.830662,11.9712,0.00196138,4.00942,4,0.0700535,-3.00327e-05
7425,6012.39,-1007.29,4.394,1.808,-11.885,-0.830901,11.9712,0.00196239,4.00942,4,0.0700735,-3.00016e-05
7426,6012.38,-1007.09,4.394,1.808,-11.8849,-0.831141,11.9712,0.00196269,4.00942,4,0.0700936,-2.99704e-05
7427,6012.37,-1006.89,4.394,1.808,-11.8848,-0.83138,11.9712,0.00196371,4.00942,4,0.0701136,-2.99392e-05
7428,6012.35,-1006.69,4.394,1.808,-11.8848,-0.831619,11.9711,0.00196304,4.00942,4,0.0701335,-3.00272e-05
7429,6012.34,-1006.49,4.394,1.808,-11.8847,-0.831859,11.9711,0.00196407,4.00942,4,0.0701535,-2.99961e-05
7430,6012.32,-1006.29,4.394,1.808,-11.8846,-0.832098,11.9711,0.00196614,4.00942,4,0.0701736,-2.99649e-05
7431,6012.31,-1006.09,4.394,1.808,-11.8846,-0.832337,11.9711,0.00196547,4.00942,4,0.0701935,-3.00529e-05
7432,6012.3,-1005.89,4.394,1.808,-11.8845,-0.832577,11.9711,0.00196656,4.00942,4,0.0702135,-3.00218e-05
7433,6012.28,-1005.69,4.394,1.808,-11.8844,-0.832816,11.9711,0.00196692,4.00942,4,0.0702335,-2.99906e-05
7434,6012.27,-1005.49,4.394,1.808,-11.8844,-0.833056,11.971,0.00196801,4.00942,4,0.0702535,-2.99594e-05
7435,6012.25,-1005.29,4.394,1.808,-11.8843,-0.833295,11.971,0.0019674,4.00942,4,0.0702735,-3.00474e-05
7436,6012.24,-1005.09,4.394,1.808,-11.8842,-0.833534,11.971,0.0019685,4.00942,4,0.0702935,-3.00163e-05
7437,6012.23,-1004.89,4.394,1.808,-11.8842,-0.833774,11.971,0.0019689,4.00942,4,0.0703135,-2.99851e-05
7438,6012.21,-1004.69,4.394,1.808,-11.8841,-0.834013,11.971,0.00197002,4.00942,4,0.0703335,-2.99539e-05
7439,6012.2,-1004.5,4.394,1.808,-11.884,-0.834252,11.971,0.00196944,4.00942,4,0.0703534,-3.0042e-05
7440,6012.18,-1004.3,4.394,1.808,-11.884,-0.834492,11.9709,0.00197058,4.00942,4,0.0703735,-3.00108e-05
7441,6012.17,-1004.1,4.394,1.808,-11.8839,-0.834731,11.9709,0.00197101,4.00942,4,0.0703935,-2.99796e-05
7442,6012.16,-1003.9,4.394,1.808,-11.8838,-0.834971,11.9709,0.00197216,4.00942,4,0.0704135,-2.99484e-05
7443,6012.14,-1003.7,4.394,1.808,-11.8838,-0.83521,11.9709,0.00197161,4.00942,4,0.0704334,-3.00365e-05
7444,6012.13,-1003.5,4.394,1.808,-11.8837,-0.835449,11.9709,0.00197279,4.00942,4,0.0704535,-3.00053e-05
7445,6012.12,-1003.3,4.394,1.808,-11.8836,-0.835689,11.9709,0.00197326,4.00942,4,0.0704735,-2.99741e-05
7446,6012.1,-1003.1,4.394,1.808,-11.8836,-0.835928,11.9708,0.00197444,4.00942,4,0.0704935,-2.99429e-05
7447,6012.09,-1002.9,4.394,1.808,-11.8835,-0.836167,11.9708,0.00197393,4.00942,4,0.0705134,-3.0031e-05
7448,6012.07,-1002.7,4.394,1.808,-11.8834,-0.836407,11.9708,0.00197513,4.00942,4,0.0705334,-2.99998e-05
7449,6012.06,-1002.5,4.394,1.808,-11.8834,-0.836646,11.9708,0.00197564,4.00942,4,0.0705535,-2.99686e-05
7450,6012.05,-1002.3,4.394,1.808,-11.8833,-0.836885,11.9708,0.00197686,4.00942,4,0.0705735,-2.99375e-05
7451,6012.03,-1002.1,4.394,1.808,-11.8832,-0.837125,11.9708,0.00197638,4.00942,4,0.0705934,-3.00255e-05
7452,6012.02,-1001.9,4.394,1.808,-11.8832,-0.837364,11.9707,0.00197762,4.00942,4,0.0706134,-2.99943e-05
7453,6012,-1001.7,4.394,1.808,-11.8831,-0.837604,11.9707,0.00197816,4.00942,4,0.0706335,-2.99631e-05
7454,6011.99,-1001.5,4.394,1.808,-11.883,-0.837843,11.9707,0.00197942,4.00942,4,0.0706534,-3.00512e-05
7455,6011.98,-1001.3,4.394,1.808,-11.883,-0.838082,11.9707,0.00197898,4.00942,4,0.0706734,-3.002e-05
7456,6011.96,-1001.1,4.394,1.808,-11.8829,-0.838322,11.9707,0.00198128,4.00942,4,0.0706934,-2.99888e-05
7457,6011.95,-1000.9,4.394,1.808,-11.8828,-0.838561,11.9707,0.00198083,4.00942,4,0.0707135,-2.99577e-05
7458,6011.93,-1000.7,4.394,1.808,-11.8828,-0.8388,11.9706,0.00198042,4.00942,4,0.0707334,-3.00457e-05
7459,6011.92,-1000.51,4.394,1.808,-11.8827,-0.83904,11.9706,0.00198173,4.00942,4,0.0707534,-3.00145e-05
7460,6011.91,-1000.31,4.394,1.808,-11.8826,-0.839279,11.9706,0.00198233,4.00942,4,0.0707734,-2.99833e-05
7461,6011.89,-1000.11,4.394,1.808,-11.8826,-0.839518,11.9706,0.00198364,4.00942,4,0.0707934,-2.99522e-05
7462,6011.88,-999.907,4.394,1.808,-11.8825,-0.839758,11.9706,0.00198327,4.00942,4,0.0708134,-3.00402e-05
7463,6011.86,-999.707,4.394,1.808,-11.8824,-0.839997,11.9706,0.00198287,4.00942,4,0.0708334,-3.0009e-05
7464,6011.85,-999.507,4.394,1.808,-11.8824,-0.840237,11.9705,0.00198525,4.00942,4,0.0708534,-2.99779e-05
7465,6011.84,-999.308,4.394,1.808,-11.8823,-0.840476,11.9705,0.00198486,4.00942,4,0.0708734,-2.99467e-05
7466,6011.82,-999.108,4.394,1.808,-11.8822,-0.840715,11.9705,0.00198624,4.00942,4,0.0708933,-3.00347e-05
7467,6011.81,-998.909,4.394,1.808,-11.8822,-0.840955,11.9705,0.00198589,4.00942,4,0.0709134,-3.00035e-05
7468,6011.79,-998.709,4.394,1.808,-11.8821,-0.841194,11.9705,0.00198657,4.00942,4,0.0709334,-2.99724e-05
7469,6011.78,-998.51,4.394,1.808,-11.882,-0.841433,11.9705,0.00198795,4.00942,4,0.0709534,-2.99412e-05
7470,6011.77,-998.31,4.394,1.808,-11.882,-0.841673,11.9704,0.00198763,4.00942,4,0.0709733,-3.00292e-05
7471,6011.75,-998.111,4.394,1.808,-11.8819,-0.841912,11.9704,0.00198731,4.00942,4,0.0709934,-2.99981e-05
7472,6011.74,-997.911,4.394,1.808,-11.8818,-0.842151,11.9704,0.00198975,4.00942,4,0.0710134,-2.99669e-05
7473,6011.72,-997.712,4.394,1.808,-11.8818,-0.842391,11.9704,0.00198944,4.00942,4,0.0710333,-3.00549e-05
7474,6011.71,-997.512,4.394,1.808,-11.8817,-0.84263,11.9704,0.00199089,4.00942,4,0.0710533,-3.00237e-05
7475,6011.7,-997.313,4.394,1.808,-11.8816,-0.84287,11.9704,0.00199163,4.00942,4,0.0710733,-2.99926e-05
7476,6011.68,-997.113,4.394,1.808,-11.8816,-0.843109,11.9703,0.00199135,4.00942,4,0.0710934,-2.99614e-05
7477,6011.67,-996.914,4.394,1.808,-11.8815,-0.843348,11.9703,0.0019911,4.00942,4,0.0711133,-3.00494e-05
7478,6011.65,-996.714,4.394,1.808,-11.8814,-0.843588,11.9703,0.00199256,4.00942,4,0.0711333,-3.00183e-05
7479,6011.64,-996.515,4.394,1.808,-11.8814,-0.843827,11.9703,0.00199334,4.00942,4,0.0711533,-2.99871e-05
7480,6011.63,-996.315,4.394,1.808,-11.8813,-0.844066,11.9703,0.00199309,4.00942,4,0.0711734,-2.99559e-05
7481,6011.61,-996.116,4.394,1.808,-11.8812,-0.844306,11.9703,0.0019946,4.00942,4,0.0711933,-3.00439e-05
7482,6011.6,-995.916,4.394,1.808,-11.8812,-0.844545,11.9702,0.00199437,4.00942,4,0.0712133,-3.00128e-05
7483,6011.58,-995.717,4.394,1.808,-11.8811,-0.844785,11.9702,0.00199517,4.00942,4,0.0712333,-2.99816e-05
7484,6011.57,-995.517,4.394,1.808,-11.881,-0.845024,11.9702,0.00199669,4.00942,4,0.0712534,-2.99504e-05
7485,6011.55,-995.318,4.394,1.808,-11.881,-0.845263,11.9702,0.0019965,4.00942,4,0.0712733,-3.00385e-05
7486,6011.54,-995.118,4.394,1.808,-11.8809,-0.845502,11.9702,0.00199631,4.00942,4,0.0712933,-3.00073e-05
7487,6011.53,-994.919,4.394,1.808,-11.8808,-0.845742,11.9702,0.00199887,4.00942,4,0.0713133,-2.99761e-05
7488,6011.51,-994.719,4.394,1.808,-11.8808,-0.845981,11.9701,0.00199869,4.00942,4,0.0713333,-2.99449e-05
7489,6011.5,-994.52,4.394,1.808,-11.8807,-0.846221,11.9701,0.00199854,4.00942,4,0.0713532,-3.0033e-05
7490,6011.48,-994.32,4.394,1.808,-11.8806,-0.84646,11.9701,0.00199838,4.00942,4,0.0713733,-3.00018e-05
7491,6011.47,-994.121,4.394,1.808,-11.8806,-0.846699,11.9701,0.00200098,4.00942,4,0.0713933,-2.99706e-05
7492,6011.46,-993.921,4.394,1.808,-11.8805,-0.846939,11.9701,0.00200083,4.00942,4,0.0714133,-2.99395e-05
7493,6011.44,-993.722,4.394,1.808,-11.8804,-0.847178,11.9701,0.00200072,4.00942,4,0.0714332,-3.00275e-05
7494,6011.43,-993.522,4.394,1.808,-11.8803,-0.847417,11.97,0.00200059,4.00942,4,0.0714533,-2.99963e-05
7495,6011.41,-993.323,4.394,1.808,-11.8803,-0.847657,11.97,0.00200323,4.00942,4,0.0714733,-2.99651e-05
7496,6011.4,-993.123,4.394,1.808,-11.8802,-0.847896,11.97,0.00200311,4.00942,4,0.0714933,-2.9934e-05
7497,6011.39,-992.924,4.394,1.808,-11.8801,-0.848135,11.97,0.00200303,4.00942,4,0.0715132,-3.0022e-05
7498,6011.37,-992.724,4.394,1.808,-11.8801,-0.848375,11.97,0.00200294,4.00942,4,0.0715333,-2.99908e-05
7499,6011.36,-992.525,4.394,1.808,-11.88,-0.848614,11.97,0.00200389,4.00942,4,0.0715533,-2.99597e-05
7500,6011.34,-992.325,4.394,1.808,-11.8799,-0.848853,11.9699,0.00200553,4.00942,4,0.0715732,-3.00477e-05
7501,6011.33,-992.126,4.394,1.808,-11.8799,-0.849093,11.9699,0.00200549,4.00942,4,0.0715932,-3.00165e-05
7502,6011.31,-991.926,4.394,1.808,-11.8798,-0.849332,11.9699,0.00200647,4.00942,4,0.0716132,-2.99853e-05
7503,6011.3,-991.727,4.394,1.808,-11.8797,-0.849572,11.9699,0.00200642,4.00942,4,0.0716333,-2.99542e-05
7504,6011.29,-991.527,4.394,1.808,-11.8797,-0.849811,11.9699,0.00200812,4.00942,4,0.0716532,-3.00422e-05
7505,6011.27,-991.328,4.394,1.808,-11.8796,-0.85005,11.9699,0.0020081,4.00942,4,0.0716732,-3.0011e-05
7506,6011.26,-991.128,4.394,1.808,-11.8795,-0.85029,11.9698,0.00200911,4.00942,4,0.0716932,-2.99799e-05
7507,6011.24,-990.929,4.394,1.808,-11.8795,-0.850529,11.9698,0.00200909,4.00942,4,0.0717133,-2.99487e-05
7508,6011.23,-990.729,4.394,1.808,-11.8794,-0.850768,11.9698,0.00200911,4.00942,4,0.0717332,-3.00367e-05
7509,6011.22,-990.53,4.394,1.808,-11.8793,-0.851007,11.9698,0.00200911,4.00942,4,0.0717532,-3.00055e-05
7510,6011.2,-990.33,4.394,1.808,-11.8793,-0.851247,11.9698,0.00201189,4.00942,4,0.0717732,-2.99744e-05
7511,6011.19,-990.131,4.394,1.808,-11.8792,-0.851486,11.9698,0.0020119,4.00942,4,0.0717933,-2.99432e-05
7512,6011.17,-989.931,4.394,1.808,-11.8791,-0.851726,11.9697,0.00201195,4.00942,4,0.0718132,-3.00312e-05
7513,6011.16,-989.732,4.394,1.808,-11.8791,-0.851965,11.9697,0.00201199,4.00942,4,0.0718332,-3.00001e-05
7514,6011.14,-989.532,4.394,1.808,-11.879,-0.852204,11.9697,0.00201307,4.00942,4,0.0718532,-2.99689e-05
7515,6011.13,-989.333,4.394,1.808,-11.8789,-0.852444,11.9697,0.00201312,4.00942,4,0.0718732,-2.99377e-05
7516,6011.12,-989.133,4.394,1.808,-11.8789,-0.852683,11.9697,0.0020132,4.00942,4,0.0718931,-3.00257e-05
7517,6011.1,-988.934,4.394,1.808,-11.8788,-0.852922,11.9697,0.002015,4.00942,4,0.0719132,-2.99946e-05
7518,6011.09,-988.734,4.394,1.808,-11.8787,-0.853162,11.9696,0.00201613,4.00942,4,0.0719332,-2.99634e-05
7519,6011.07,-988.535,4.394,1.808,-11.8787,-0.853401,11.9696,0.00201621,4.00942,4,0.0719531,-3.00514e-05
7520,6011.06,-988.335,4.394,1.808,-11.8786,-0.85364,11.9696,0.00201632,4.00942,4,0.0719731,-3.00203e-05
7521,6011.04,-988.136,4.394,1.808,-11.8785,-0.85388,11.9696,0.00201747,4.00942,4,0.0719932,-2.99891e-05
7522,6011.03,-987.936,4.394,1.808,-11.8784,-0.854119,11.9696,0.00201759,4.00942,4,0.0720132,-2.99579e-05
7523,6011.02,-987.737,4.394,1.808,-11.8784,-0.854358,11.9695,0.00201773,4.00942,4,0.0720331,-3.00459e-05
7524,6011,-987.537,4.394,1.808,-11.8783,-0.854598,11.9695,0.00201786,4.00942,4,0.0720531,-3.00148e-05
7525,6010.99,-987.338,4.394,1.808,-11.8782,-0.854837,11.9695,0.00201905,4.00942,4,0.0720732,-2.99836e-05
7526,6010.97,-987.138,4.394,1.808,-11.8782,-0.855076,11.9695,0.00202093,4.00942,4,0.0720932,-2.99524e-05
7527,6010.96,-986.939,4.394,1.808,-11.8781,-0.855316,11.9695,0.0020211,4.00942,4,0.0721131,-3.00405e-05
7528,6010.95,-986.739,4.394,1.808,-11.878,-0.855555,11.9695,0.00202127,4.00942,4,0.0721331,-3.00093e-05
7529,6010.93,-986.54,4.394,1.808,-11.878,-0.855795,11.9694,0.00202249,4.00942,4,0.0721531,-2.99781e-05
7530,6010.92,-986.341,4.394,1.808,-11.8779,-0.856034,11.9694,0.00202267,4.00942,4,0.0721732,-2.99469e-05
7531,6010.9,-986.141,4.394,1.808,-11.8778,-0.856273,11.9694,0.00202288,4.00942,4,0.0721931,-3.0035e-05
7532,6010.89,-985.942,4.394,1.808,-11.8778,-0.856512,11.9694,0.00202308,4.00942,4,0.0722131,-3.00038e-05
7533,6010.87,-985.742,4.394,1.808,-11.8777,-0.856752,11.9694,0.00202434,4.00942,4,0.0722331,-2.99726e-05
7534,6010.86,-985.543,4.394,1.808,-11.8776,-0.856991,11.9694,0.00202455,4.00942,4,0.0722532,-2.99414e-05
7535,6010.85,-985.343,4.394,1.808,-11.8776,-0.85723,11.9693,0.00202479,4.00942,4,0.0722731,-3.00295e-05
7536,6010.83,-985.144,4.394,1.808,-11.8775,-0.85747,11.9693,0.00202503,4.00942,4,0.0722931,-2.99983e-05
7537,6010.82,-984.944,4.394,1.808,-11.8774,-0.857709,11.9693,0.00202631,4.00942,4,0.0723131,-2.99671e-05
7538,6010.8,-984.745,4.394,1.808,-11.8774,-0.857949,11.9693,0.00202656,4.00942,4,0.0723331,-2.9936e-05
7539,6010.79,-984.545,4.394,1.808,-11.8773,-0.858188,11.9693,0.00202684,4.00942,4,0.0723531,-3.0024e-05
7540,6010.77,-984.346,4.394,1.808,-11.8772,-0.858427,11.9693,0.00202711,4.00942,4,0.0723731,-2.99928e-05
7541,6010.76,-984.146,4.394,1.808,-11.8771,-0.858667,11.9692,0.00202843,4.00942,4,0.0723931,-2.99616e-05
7542,6010.75,-983.947,4.394,1.808,-11.8771,-0.858906,11.9692,0.00202871,4.00942,4,0.072413,-3.00497e-05
7543,6010.73,-983.747,4.394,1.808,-11.877,-0.859145,11.9692,0.00202902,4.00942,4,0.072433,-3.00185e-05
7544,6010.72,-983.548,4.394,1.808,-11.8769,-0.859385,11.9692,0.00203038,4.00942,4,0.0724531,-2.99873e-05
7545,6010.7,-983.348,4.394,1.808,-11.8769,-0.859624,11.9692,0.00203069,4.00942,4,0.0724731,-2.99562e-05
7546,6010.69,-983.149,4.394,1.808,-11.8768,-0.859863,11.9692,0.00203103,4.00942,4,0.072493,-3.00442e-05
7547,6010.67,-982.949,4.394,1.808,-11.8767,-0.860102,11.9691,0.00203136,4.00942,4,0.072513,-3.0013e-05
7548,6010.66,-982.75,4.394,1.808,-11.8767,-0.860342,11.9691,0.00203274,4.00942,4,0.0725331,-2.99818e-05
7549,6010.64,-982.55,4.394,1.808,-11.8766,-0.860581,11.9691,0.00203309,4.00942,4,0.0725531,-2.99507e-05
7550,6010.63,-982.351,4.394,1.808,-11.8765,-0.860821,11.9691,0.00203346,4.00942,4,0.072573,-3.00387e-05
7551,6010.62,-982.151,4.394,1.808,-11.8765,-0.86106,11.9691,0.00203382,4.00942,4,0.072593,-3.00075e-05
7552,6010.6,-981.952,4.394,1.808,-11.8764,-0.861299,11.9691,0.00203525,4.00942,4,0.0726131,-2.99764e-05
7553,6010.59,-981.752,4.394,1.808,-11.8763,-0.861539,11.969,0.00203562,4.00942,4,0.0726331,-2.99452e-05
7554,6010.57,-981.553,4.394,1.808,-11.8763,-0.861778,11.969,0.00203603,4.00942,4,0.072653,-3.00332e-05
7555,6010.56,-981.353,4.394,1.808,-11.8762,-0.862017,11.969,0.00203643,4.00942,4,0.072673,-3.0002e-05
7556,6010.54,-981.154,4.394,1.808,-11.8761,-0.862257,11.969,0.00203788,4.00942,4,0.072693,-2.99709e-05
7557,6010.53,-980.954,4.394,1.808,-11.8761,-0.862496,11.969,0.0020383,4.00942,4,0.0727131,-2.99397e-05
7558,6010.52,-980.755,4.394,1.808,-11.876,-0.862735,11.9689,0.00203874,4.00942,4,0.072733,-3.00277e-05
7559,6010.5,-980.555,4.394,1.808,-11.8759,-0.862974,11.9689,0.00203745,4.00942,4,0.072753,-2.99966e-05
7560,6010.49,-980.356,4.394,1.808,-11.8758,-0.863214,11.9689,0.00203893,4.00942,4,0.072773,-2.99654e-05
7561,6010.47,-980.156,4.394,1.808,-11.8758,-0.863453,11.9689,0.00203938,4.00942,4,0.0727931,-2.99342e-05
7562,6010.46,-979.957,4.394,1.808,-11.8757,-0.863692,11.9689,0.00203985,4.00942,4,0.072813,-3.00222e-05
7563,6010.44,-979.757,4.394,1.808,-11.8756,-0.863932,11.9689,0.00204032,4.00942,4,0.072833,-2.99911e-05
7564,6010.43,-979.558,4.394,1.808,-11.8756,-0.864171,11.9688,0.00204184,4.00942,4,0.072853,-2.99599e-05
7565,6010.41,-979.359,4.394,1.808,-11.8755,-0.86441,11.9688,0.00204232,4.00942,4,0.0728729,-3.00479e-05
